time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.1800000000000024,-2.3743148266049587,3.817357833015883,20.0369300629627,0.19767197713731033,0.02030202656258151,0.0,-1.752528779166236,3.6180222013504344,5.247257558026201,0.056324189706160654,-0.08867988640217592,0.0,465.88069417838415,466.37677260699905,467.32058706200473,467.325092176734
3.2400000000000024,-2.4799640831600662,4.038135783308818,20.35382511275311,0.200963246297019,0.015550955443591086,0.0,-1.7686396234929138,3.7413882833839995,5.315412084980374,0.051741247180418386,-0.06491146804796447,0.0,462.339909913262,464.20413886673754,461.94610771175894,461.5863980155385
3.3000000000000025,-2.5864624783114762,4.2659260194379085,20.672668665758213,0.20424741034532623,0.011715205601892542,0.0,-1.7809880062311274,3.8517836653495725,5.312569288259218,0.06013621601666258,-0.06203444629688881,0.0,441.6103020116016,441.8445893221177,440.08442641362035,440.78091079813686
3.3600000000000025,-2.6936469054393557,4.500538883759675,20.992092522597375,0.2085512009443855,0.007746509031801629,0.0,-1.7914938078289637,3.968865009232891,5.334589698368256,0.08829813250451629,-0.07598253480860695,0.0,449.7201275732866,448.585415801885,448.51488074721175,450.80041255175064
3.4200000000000026,-2.8013546774082037,4.741180091512519,21.307829352307948,0.21407019145323858,0.0036334815462399916,0.0,-1.798504462429997,4.052906285386727,5.190522815290763,0.09848374463783552,-0.05676935525883572,0.0,391.98145646557737,393.7589485215929,393.8850988522155,394.83442833786427
3.4800000000000026,-2.9094523843062086,4.988184288415843,21.620691719804714,0.22026978054327184,0.0005145655051173037,0.0,-1.8044574074763722,4.180955372947123,5.237694345893296,0.11157633217124406,-0.04380987110905346,0.0,456.20102860471854,457.2331293965929,456.78387834641075,457.83583703540637
3.5400000000000027,-3.0178530307188116,5.243238632509469,21.937537439680238,0.22659599067615321,6.280515729733992,0.0,-1.8086329213634909,4.321270111588489,5.323048098978127,0.08887629797642976,-0.08743398340333314,0.0,471.4122705706408,468.0262666747652,471.1560877536946,469.40628107709307
3.6000000000000028,-3.126422735853638,5.507378950929114,22.261914711047158,0.23144980892588318,6.274869561622708,0.0,-1.8097729004172005,4.483630702450229,5.488346564517298,0.05587641161573317,-0.11278211643901197,0.0,496.8765051981696,495.00752857915427,495.99356857757624,493.56784235449106
3.660000000000003,-3.2349449419258827,5.78096503173296,22.594607018643682,0.23489758492746216,6.268101640705371,0.0,-1.8069557514455847,4.6359513156584535,5.60056968367068,0.06045966759134621,-0.11283180396174831,0.0,482.3882839686032,482.3743216690925,481.3364374632686,481.68522577156375
3.720000000000003,-3.343206832635459,6.063052096703589,22.93116078598755,0.23808562658254218,6.261340892647972,0.0,-1.8011882428092538,4.767074065539305,5.617594105774001,0.03150150429245213,-0.11237580409556805,0.0,454.18937103217627,454.2149700287874,455.53609050956294,453.21565910429
